framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Closure,7,SF,33,21527,1,6,135,29,41,106,
defects4j,Closure,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,10,SL SH SF,59,23544,1,6,135,28,164,441,
defects4j,Closure,11,SH SF,0,659201,,130,135,0,4498,6161,
defects4j,Closure,12,SH SF,31,76277,17,22,135,37,463,556,
defects4j,Closure,13,SF,16,19270,1,6,135,20,29,70,
defects4j,Closure,14,SL SH SF,0,424765,,130,135,691,456,1305,
defects4j,Closure,15,SH SF,26,31707,1,6,135,44,196,281,
defects4j,Closure,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,17,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,18,SL SH SF,11,14367,1,6,135,8,17,71,
defects4j,Closure,19,SF,24,20450,1,6,135,4,30,58,
defects4j,Closure,20,SH SF,24,42988,3,10,135,31,193,317,
defects4j,Closure,21,SF,0,356737,,130,135,104,212,320,
defects4j,Closure,22,SF,0,342371,,130,135,119,164,285,
defects4j,Closure,23,SF,0,381625,,130,135,350,280,641,
defects4j,Closure,24,SF,0,422878,,130,135,454,330,796,
defects4j,Closure,25,SF,0,401733,,130,135,334,473,814,
defects4j,Closure,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,27,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,28,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,29,SF,0,344908,,130,135,102,130,236,
defects4j,Closure,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,31,SL SH SF,25,21046,2,7,135,17,48,129,
defects4j,Closure,32,SF,0,373146,,130,135,145,157,311,
defects4j,Closure,33,SH SF,17,432303,102,107,135,645,1503,2906,
defects4j,Closure,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,35,SH SF,0,411361,,130,135,85,1627,2128,
defects4j,Closure,36,SH SF,3,107780,24,29,135,30,520,564,
defects4j,Closure,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,38,SL SH SF,38,25351,3,8,135,100,51,357,
defects4j,Closure,39,SF,0,403717,,130,135,286,360,702,
defects4j,Closure,40,SF,0,445388,,130,135,242,329,621,
defects4j,Closure,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,42,SF,0,507347,,130,135,0,258,266,
defects4j,Closure,43,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,44,SF,30,19892,1,6,135,11,22,65,
defects4j,Closure,45,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,48,SF,0,627581,,130,135,89,181,319,
defects4j,Closure,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,50,SF,0,343970,,130,135,45,152,217,
defects4j,Closure,51,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,52,SL SH SF,54,19034,1,6,135,27,36,244,
defects4j,Closure,53,SF,1,218157,71,76,135,90,195,287,
defects4j,Closure,54,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,55,SH SF,60,32824,1,6,135,34,114,223,
defects4j,Closure,56,SF,11,15017,1,6,135,16,14,41,
defects4j,Closure,57,SL SH SF,7,16735,1,6,135,7,52,367,
defects4j,Closure,58,SF,2,265213,91,96,135,88,134,235,
defects4j,Closure,59,SH SF,0,443804,,130,135,452,1319,2850,
defects4j,Closure,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,61,SH SF,29,20429,1,6,135,17,114,225,
defects4j,Closure,62,SL SH SF,6,18296,1,6,135,9,39,266,
defects4j,Closure,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,65,SL SH SF,3,101927,33,38,135,108,49,593,
defects4j,Closure,66,SF,0,683394,,130,135,0,3002,4337,
defects4j,Closure,67,SL SH SF,67,29265,2,7,135,88,187,399,
defects4j,Closure,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,69,SH SF,0,500331,,130,135,82,2367,2761,
defects4j,Closure,70,SL SH SF,4,27601,2,7,135,11,98,349,
defects4j,Closure,71,SL SH SF,0,367756,,130,135,277,1326,2063,
defects4j,Closure,72,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,73,SL SH SF,38,20808,1,6,135,35,16,134,
defects4j,Closure,74,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,75,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,77,SL SH SF,10,18090,1,6,135,12,6,230,
defects4j,Closure,78,SF,1,17560,1,6,135,11,10,22,
defects4j,Closure,79,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,80,SL SH SF,0,475245,,130,135,0,2050,3130,
defects4j,Closure,81,SH SF,0,455959,,130,135,91,570,693,
defects4j,Closure,82,SH SF,0,570132,,130,135,1869,2471,6628,
defects4j,Closure,83,SH SF,11,31802,1,6,135,2,332,444,
defects4j,Closure,84,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,85,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,86,SL SH SF,22,18448,1,6,135,21,71,144,
defects4j,Closure,87,SF,0,458484,,130,135,400,541,958,
defects4j,Closure,88,SF,6,29385,4,9,135,24,43,73,
defects4j,Closure,89,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,91,SH SF,0,506957,,130,135,368,1640,2020,
defects4j,Closure,92,SL SH SF,12,20823,1,6,135,12,26,205,
defects4j,Closure,94,SF,16,20760,1,6,135,18,21,55,
defects4j,Closure,95,SF,0,350563,,130,135,40,166,215,
defects4j,Closure,96,SF,0,407600,,130,135,239,396,641,
defects4j,Closure,97,SH SF,28,24430,1,6,135,21,61,120,
defects4j,Closure,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,99,SF,0,381011,,130,135,208,255,474,
defects4j,Closure,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,101,SF,21,19751,1,6,135,11,41,79,
defects4j,Closure,102,SF,23,21605,1,6,135,30,36,97,
defects4j,Closure,103,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,104,SL SH SF,25,19563,2,7,135,16,126,298,
defects4j,Closure,105,SF,0,345041,,130,135,81,170,255,
defects4j,Closure,106,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,107,SL SH SF,20,19882,1,6,135,29,49,214,
defects4j,Closure,108,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,109,SH SF,62,28803,1,6,135,7,220,309,
defects4j,Closure,110,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,111,SH SF,27,53072,8,13,135,108,197,402,
defects4j,Closure,112,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,113,SL SH SF,0,457907,,130,135,646,1300,3024,
defects4j,Closure,114,SL SH SF,23,57932,11,16,135,198,155,459,
defects4j,Closure,115,SF,0,346664,,130,135,200,182,385,
defects4j,Closure,116,SF,0,355460,,130,135,190,263,463,
defects4j,Closure,117,SF,7,78177,22,27,135,47,45,102,
defects4j,Closure,118,SH SF,4,38377,1,6,135,31,257,333,
defects4j,Closure,119,SL SH SF,34,16623,1,6,135,12,57,120,
defects4j,Closure,120,SH SF,0,447968,,130,135,492,1792,2479,
defects4j,Closure,121,SF,0,452931,,130,135,169,175,421,
defects4j,Closure,122,SH SF,33,23357,1,6,135,41,135,277,
defects4j,Closure,123,SL SH SF,0,718726,,130,135,0,4613,6822,
defects4j,Closure,124,SF,32,22704,1,6,135,33,38,108,
defects4j,Closure,125,SL SH SF,77,19234,1,6,135,46,61,316,
defects4j,Closure,126,SH SF,11,23429,1,6,135,14,76,104,
defects4j,Closure,127,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,128,SF,43,20628,1,6,135,21,28,106,
defects4j,Closure,129,SH SF,30,30209,1,6,135,25,251,328,
defects4j,Closure,130,SL SH SF,0,426137,,130,135,436,1777,2562,
defects4j,Closure,131,SF,13,21041,1,6,135,76,17,111,
defects4j,Closure,132,SH SF,0,523682,,130,135,103,367,520,
defects4j,Closure,133,SL SH SF,0,499039,,130,135,1342,1480,3457,
defects4j,Closure,134,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,135,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,136,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,137,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,138,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,139,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,140,SL SH SF,0,437221,,130,135,0,2132,3657,
defects4j,Closure,141,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,142,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,143,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,144,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,145,SF,27,27689,2,7,135,35,38,100,
defects4j,Closure,146,SH SF,52,29913,1,6,135,21,138,290,
defects4j,Closure,147,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,148,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,149,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,150,SH SF,0,506154,,130,135,698,1749,2754,
defects4j,Closure,151,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,152,SH SF,59,25190,1,6,135,15,92,177,
defects4j,Closure,153,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,154,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,155,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,156,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,157,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,158,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,159,SH SF,36,24389,1,6,135,13,176,265,
defects4j,Closure,160,SF,0,374338,,130,135,216,254,480,
defects4j,Closure,161,SH SF,20,29807,1,6,135,22,152,202,
defects4j,Closure,162,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,163,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,164,SF,0,358206,,130,135,111,175,298,
defects4j,Closure,165,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,166,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,167,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,168,SL SH SF,66,18542,1,6,135,5,46,186,
defects4j,Closure,169,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,170,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,171,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,172,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,173,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,174,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,175,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,176,SF,0,381615,,130,135,1,327,393,
defects4j,Lang,1,SF,0,499535,,130,135,27,129,160,
defects4j,Lang,3,SF,0,495379,,130,135,31,111,144,
defects4j,Lang,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,5,SF,0,378138,,130,135,442,81,539,
defects4j,Lang,6,SL SH SF,13,309995,86,91,135,659,259,2246,
defects4j,Lang,7,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,9,SH SF,21,199993,45,50,135,492,326,1459,
defects4j,Lang,10,SF,0,440489,,130,135,526,181,766,
defects4j,Lang,11,SH SF,2,33065,1,10,135,69,57,149,
defects4j,Lang,12,SF,3,16412,1,6,135,9,6,18,
defects4j,Lang,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,14,SF,39,22202,1,6,135,6,17,129,
defects4j,Lang,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,16,SL SH SF,34,17371,1,6,135,20,12,103,
defects4j,Lang,17,SF,12,21832,2,7,135,24,5,41,
defects4j,Lang,18,SF,3,24978,3,8,135,1,7,11,
defects4j,Lang,19,SF,5,370286,119,124,135,384,73,470,
defects4j,Lang,20,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,21,SL SH SF,40,21055,1,6,135,1,26,181,
defects4j,Lang,22,SF,8,25887,5,10,135,11,12,31,
defects4j,Lang,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,24,SL SH SF,74,19329,1,6,135,18,7,122,
defects4j,Lang,25,SH SF,0,741152,,130,135,0,4361,5130,
defects4j,Lang,26,SL SH SF,42,21769,1,6,135,38,29,354,
defects4j,Lang,27,SF,3,106608,31,36,135,25,7,39,
defects4j,Lang,28,SF,10,19290,1,6,135,11,7,28,
defects4j,Lang,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,31,SF,0,600121,,130,135,0,1652,2177,
defects4j,Lang,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,33,SL SH SF,48,20602,1,6,135,14,12,234,
defects4j,Lang,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,37,SF,7,22054,1,6,135,19,49,75,
defects4j,Lang,38,SL SH SF,1,20499,2,7,135,53,36,309,
defects4j,Lang,39,SH SF,20,20442,1,6,135,8,42,73,
defects4j,Lang,40,SH SF,27,30499,2,7,135,73,56,327,
defects4j,Lang,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,42,SF,30,20933,1,6,135,13,15,58,
defects4j,Lang,43,SL SH SF,58,26107,1,6,135,12,69,243,
defects4j,Lang,44,SH SF,5,196200,54,59,135,134,183,339,
defects4j,Lang,45,SH SF,26,28692,1,6,135,30,61,200,
defects4j,Lang,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,48,SF,0,386356,,130,135,65,318,395,
defects4j,Lang,49,SH SF,0,573801,,130,135,952,2639,7422,
defects4j,Lang,50,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,51,SL SH SF,38,16615,1,6,135,7,22,104,
defects4j,Lang,52,SH SF,46,23457,1,6,135,47,52,215,
defects4j,Lang,53,SF,1,332084,101,106,135,50,61,139,
defects4j,Lang,54,SH SF,2,555921,116,121,135,502,1683,2414,
defects4j,Lang,55,SF,41,22866,1,6,135,24,88,174,
defects4j,Lang,56,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,57,SL SH SF,55,22689,1,6,135,6,193,395,
defects4j,Lang,58,SH SF,12,20577,1,6,135,4,36,52,
defects4j,Lang,59,SL SH SF,40,21651,1,6,135,16,14,254,
defects4j,Lang,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,61,SL SH SF,2,21502,1,6,135,9,5,309,
defects4j,Lang,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,63,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,65,SF,0,373361,,130,135,138,58,208,
defects4j,Math,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,2,SL SH SF,104,22499,1,6,135,43,124,391,
defects4j,Math,3,SF,6,16158,1,6,135,5,3,14,
defects4j,Math,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,5,SL SH SF,39,17802,1,6,135,30,14,301,
defects4j,Math,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,7,SF,0,402481,,130,135,0,843,1349,
defects4j,Math,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,9,SH SF,0,533092,,130,135,1011,2894,8650,
defects4j,Math,10,SL SH SF,22,18205,1,6,135,29,18,101,
defects4j,Math,11,SL SH SF,40,45791,6,11,135,52,158,377,
defects4j,Math,12,SF,0,692654,,130,135,0,3323,3586,
defects4j,Math,13,SF,13,533229,103,108,135,372,1115,1623,
defects4j,Math,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,15,SL SH SF,0,447022,,130,135,0,748,1318,
defects4j,Math,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,17,SF,24,93436,13,18,135,38,429,533,
defects4j,Math,18,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,19,SH SF,22,29774,1,6,135,13,90,125,
defects4j,Math,20,SH SF,59,40329,2,10,135,13,67,260,
defects4j,Math,21,SF,0,324133,,130,135,107,52,180,
defects4j,Math,22,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,23,SF,2,20020,1,6,135,3,2,7,
defects4j,Math,24,SF,2,145518,31,36,135,33,34,73,
defects4j,Math,25,SF,5,171558,61,66,135,38,44,92,
defects4j,Math,26,SF,4,44660,11,16,135,33,19,56,
defects4j,Math,27,SL SH SF,3,27273,2,7,135,8,174,623,
defects4j,Math,28,SF,4,18258,1,6,135,3,2,9,
defects4j,Math,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,30,SL SH SF,40,21741,1,6,135,3,17,237,
defects4j,Math,31,SF,0,356720,,130,135,145,88,241,
defects4j,Math,32,SL SH SF,36,21586,1,6,135,14,22,207,
defects4j,Math,33,SL SH SF,47,21780,2,7,135,82,18,242,
defects4j,Math,34,SL SH SF,17,19453,1,6,135,23,64,290,
defects4j,Math,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,38,SF,0,651501,,130,135,0,205,216,
defects4j,Math,39,SH SF,11,59885,11,16,135,17,56,88,
defects4j,Math,40,SF,0,534892,,130,135,7,157,169,
defects4j,Math,41,SL SH SF,9,17649,1,6,135,1,29,282,
defects4j,Math,42,SF,4,79732,21,26,135,56,52,113,
defects4j,Math,43,SF,0,459039,,130,135,608,281,980,
defects4j,Math,44,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,45,SH SF,69,26150,1,6,135,16,82,205,
defects4j,Math,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,48,SH SF,7,217980,53,58,135,38,334,393,
defects4j,Math,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,50,SH SF,11,20751,1,6,135,8,18,37,
defects4j,Math,51,SF,0,392732,,130,135,17,145,187,
defects4j,Math,52,SF,0,404942,,130,135,19,144,188,
defects4j,Math,53,SH SF,44,18723,1,6,135,10,56,169,
defects4j,Math,54,SL SH SF,0,415238,,130,135,0,1294,2468,
defects4j,Math,55,SF,0,383387,,130,135,418,195,643,
defects4j,Math,56,SH SF,16,45427,9,14,135,92,48,174,
defects4j,Math,57,SL SH SF,7,10290,1,6,135,3,7,118,
defects4j,Math,58,SL SH SF,46,24740,2,7,135,65,78,285,
defects4j,Math,59,SL SH SF,33,17270,1,6,135,8,2,329,
defects4j,Math,60,SF,13,24736,2,7,135,23,30,66,
defects4j,Math,61,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,63,SL SH SF,2,23226,1,6,135,103,28,369,
defects4j,Math,64,SF,0,647067,,130,135,2,233,249,
defects4j,Math,65,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,66,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,67,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,69,SL SH SF,45,19857,1,6,135,32,2,212,
defects4j,Math,70,SL SH SF,33,18605,1,6,135,8,72,265,
defects4j,Math,71,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,72,SF,2,20058,1,6,135,8,25,35,
defects4j,Math,73,SH SF,36,34747,1,6,135,0,128,166,
defects4j,Math,74,SF,0,620876,,130,135,70,199,283,
defects4j,Math,75,SL SH SF,37,57728,7,12,135,156,137,514,
defects4j,Math,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,77,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,78,SF,0,417121,,130,135,24,130,165,
defects4j,Math,79,SF,42,21261,1,6,135,29,28,111,
defects4j,Math,80,SL SH SF,28,23010,1,6,135,44,2,284,
defects4j,Math,81,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,82,SL SH SF,71,18298,1,6,135,20,17,265,
defects4j,Math,83,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,84,SF,0,432382,,130,135,7,707,775,
defects4j,Math,85,SL SH SF,50,18463,1,6,135,34,18,155,
defects4j,Math,86,SF,5,48964,11,16,135,31,11,47,
defects4j,Math,87,SF,41,22146,1,6,135,20,31,99,
defects4j,Math,88,SF,9,18343,1,6,135,12,22,43,
defects4j,Math,89,SF,110,26560,1,6,135,30,59,230,
defects4j,Math,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,91,SH SF,31,27696,1,6,135,14,190,395,
defects4j,Math,92,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,93,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,94,SL SH SF,11,14389,1,6,135,15,38,150,
defects4j,Math,95,SF,55,25441,1,6,135,29,42,135,
defects4j,Math,96,SL SH SF,8,21816,1,6,135,83,6,226,
defects4j,Math,97,SF,9,81111,21,26,135,44,71,125,
defects4j,Math,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,99,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,101,SH SF,8,36252,6,11,135,8,134,276,
defects4j,Math,102,SF,15,186946,52,57,135,296,85,400,
defects4j,Math,103,SF,14,37168,3,8,135,39,97,152,
defects4j,Math,104,SL SH SF,0,676562,,130,135,0,2776,4954,
defects4j,Math,105,SL SH SF,33,20665,1,6,135,88,62,433,
defects4j,Math,106,SF,5,28059,5,10,135,11,6,22,
defects4j,Mockito,1,SH SF,24,29310,1,6,135,30,119,175,
defects4j,Mockito,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,5,SL SH SF,19,39327,6,11,135,11,184,386,
defects4j,Mockito,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,7,SL SH SF,0,523301,,130,135,1145,790,2159,
defects4j,Mockito,8,SL SH SF,40,26429,1,6,135,49,112,285,
defects4j,Mockito,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,12,SF,45,22570,1,6,135,10,31,95,
defects4j,Mockito,13,SF,7,16134,1,6,135,3,9,19,
defects4j,Mockito,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,17,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,18,SH SF,0,596647,,130,135,0,3946,4900,
defects4j,Mockito,19,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,20,SF,0,371984,,130,135,185,305,511,
defects4j,Mockito,21,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,22,SH SF,13,40173,3,10,135,45,73,439,
defects4j,Mockito,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,24,SL SH SF,53,25008,1,6,135,58,39,261,
defects4j,Mockito,25,OT,,,,,,,,,"Not SL, SH or SF bug. "
