framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Closure,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,61,SH SF,29,20429,1,6,75,17,114,225,
defects4j,Closure,62,SL SH SF,6,18296,1,6,75,9,39,266,
defects4j,Closure,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,65,SL SH SF,3,101927,33,38,75,108,49,593,
defects4j,Closure,66,SF,0,380236,,70,75,0,1560,2277,
defects4j,Closure,67,SL SH SF,67,29265,2,7,75,88,187,399,
defects4j,Closure,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,69,SH SF,0,269238,,70,75,32,1273,1534,
defects4j,Closure,70,SL SH SF,4,27601,2,7,75,11,98,349,
defects4j,Closure,71,SL SH SF,0,195340,,70,75,147,693,1103,
defects4j,Closure,72,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,73,SL SH SF,38,20808,1,6,75,35,16,134,
defects4j,Closure,74,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,75,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,77,SL SH SF,10,18090,1,6,75,12,6,230,
defects4j,Closure,78,SF,1,17560,1,6,75,11,10,22,
defects4j,Closure,79,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,80,SL SH SF,0,261997,,70,75,0,1065,1640,
defects4j,Closure,81,SH SF,0,244213,,70,75,49,301,371,
defects4j,Closure,82,SH SF,0,307742,,70,75,1016,1333,3604,
defects4j,Closure,83,SH SF,11,31802,1,6,75,2,332,444,
defects4j,Closure,84,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,85,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,86,SL SH SF,22,18448,1,6,75,21,71,144,
defects4j,Closure,87,SF,0,245496,,70,75,206,300,513,
defects4j,Closure,88,SF,6,29385,4,9,75,24,43,73,
defects4j,Closure,89,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,91,SH SF,0,273908,,70,75,195,895,1096,
defects4j,Closure,92,SL SH SF,12,20823,1,6,75,12,26,205,
defects4j,Closure,94,SF,16,20760,1,6,75,18,21,55,
defects4j,Closure,95,SF,0,181904,,70,75,27,81,111,
defects4j,Closure,96,SF,0,215127,,70,75,141,189,334,
defects4j,Closure,97,SH SF,28,24430,1,6,75,21,61,120,
defects4j,Closure,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,99,SF,0,204419,,70,75,112,153,271,
defects4j,Closure,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,101,SF,21,19751,1,6,75,11,41,79,
defects4j,Closure,102,SF,23,21605,1,6,75,30,36,97,
defects4j,Closure,103,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,104,SL SH SF,25,19563,2,7,75,16,126,298,
defects4j,Closure,105,SF,0,181908,,70,75,44,88,133,
defects4j,Closure,106,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,107,SL SH SF,20,19882,1,6,75,29,49,214,
defects4j,Closure,108,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,109,SH SF,62,28803,1,6,75,7,220,309,
defects4j,Closure,110,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,111,SH SF,27,53072,8,13,75,108,197,402,
defects4j,Closure,112,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,113,SL SH SF,0,245032,,70,75,325,660,1598,
defects4j,Closure,114,SL SH SF,23,57932,11,16,75,198,155,459,
defects4j,Closure,115,SF,0,186800,,70,75,97,92,191,
defects4j,Closure,116,SF,0,192014,,70,75,90,159,253,
defects4j,Closure,117,SF,7,78177,22,27,75,47,45,102,
defects4j,Closure,118,SH SF,4,38377,1,6,75,31,257,333,
defects4j,Closure,119,SL SH SF,34,16623,1,6,75,12,57,120,
defects4j,Closure,120,SH SF,0,248132,,70,75,244,978,1344,
defects4j,Closure,121,SF,0,235577,,70,75,90,101,213,
defects4j,Closure,122,SH SF,33,23357,1,6,75,41,135,277,
defects4j,Closure,123,SL SH SF,0,395378,,70,75,0,2511,3741,
defects4j,Closure,124,SF,32,22704,1,6,75,33,38,108,
defects4j,Closure,125,SL SH SF,77,19234,1,6,75,46,61,316,
defects4j,Closure,126,SH SF,11,23429,1,6,75,14,76,104,
defects4j,Closure,127,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,128,SF,43,20628,1,6,75,21,28,106,
defects4j,Closure,129,SH SF,30,30209,1,6,75,25,251,328,
defects4j,Closure,130,SL SH SF,0,228322,,70,75,263,933,1428,
defects4j,Closure,131,SF,13,21041,1,6,75,76,17,111,
defects4j,Closure,132,SH SF,0,269414,,70,75,52,154,210,
defects4j,Closure,133,SL SH SF,0,272037,,70,75,731,815,1943,
defects4j,Closure,134,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,135,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,136,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,137,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,138,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,139,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,140,SL SH SF,0,244650,,70,75,0,1138,1862,
defects4j,Closure,141,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,142,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,143,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,144,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,145,SF,27,27689,2,7,75,35,38,100,
defects4j,Closure,146,SH SF,52,29913,1,6,75,21,138,290,
defects4j,Closure,147,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,148,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,149,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,150,SH SF,0,273395,,70,75,375,934,1465,
defects4j,Closure,151,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,152,SH SF,59,25190,1,6,75,15,92,177,
defects4j,Closure,153,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,154,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,155,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,156,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,157,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,158,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,159,SH SF,36,24389,1,6,75,13,176,265,
defects4j,Closure,160,SF,0,201344,,70,75,127,132,262,
defects4j,Closure,161,SH SF,20,29807,1,6,75,22,152,202,
defects4j,Closure,162,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,163,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,164,SF,0,194577,,70,75,54,109,172,
defects4j,Closure,165,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,166,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,167,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,168,SL SH SF,66,18542,1,6,75,5,46,186,
defects4j,Closure,169,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,170,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,171,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,172,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,173,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,174,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,175,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,176,SF,0,222353,,70,75,0,196,238,
