framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Mockito,27,SH SF,0,281487,,70,75,179,1184,1961,
defects4j,Mockito,28,SH SF,6,186781,42,42,75,324,631,1087,
defects4j,Mockito,29,SL SH SF,19,4291,1,1,75,9,9,146,
defects4j,Mockito,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,31,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,33,SF,2,5391,1,1,75,4,48,62,
defects4j,Mockito,34,SL SH SF,7,5168,1,1,75,2,17,118,
defects4j,Mockito,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,38,SL SH SF,12,3907,1,1,75,7,38,166,
defects4j,Time,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,4,SL SH SF,1,2009,1,1,75,1,8,30,
defects4j,Time,5,SF,0,222069,,70,75,189,161,353,
defects4j,Time,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,7,SF,0,215456,,70,75,105,222,342,
defects4j,Time,8,SF,0,215975,,70,75,381,70,492,
defects4j,Time,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,12,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,14,SF,0,236503,,70,75,36,321,400,
defects4j,Time,15,SH SF,8,7263,1,1,75,0,25,197,
defects4j,Time,16,SL SH SF,1,72478,22,22,75,123,268,587,
defects4j,Time,17,SF,1,4594,1,1,75,6,15,22,
defects4j,Time,18,SF,1,4743,1,1,75,3,11,15,
defects4j,Time,19,SL SH SF,6,3373,1,1,75,9,15,69,
defects4j,Time,20,SF,15,6833,1,1,75,12,30,67,
defects4j,Time,22,SF,0,286341,,70,75,323,1335,2248,
defects4j,Time,23,SF,0,195438,,70,75,134,59,219,
defects4j,Time,24,SH SF,0,289172,,70,75,198,901,1168,
defects4j,Time,25,SH SF,0,348571,,70,75,921,927,1908,
defects4j,Time,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,27,SF,0,232562,,70,75,152,201,378,
