framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Closure,14,SL SH SF,0,329683,,100,105,524,360,1025,
defects4j,Closure,15,SH SF,26,31707,1,6,105,44,196,281,
defects4j,Closure,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,17,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,18,SL SH SF,11,14367,1,6,105,8,17,71,
defects4j,Closure,19,SF,24,20450,1,6,105,4,30,58,
defects4j,Closure,20,SH SF,24,42988,3,10,105,31,193,317,
defects4j,Closure,21,SF,0,274946,,100,105,73,169,246,
defects4j,Closure,22,SF,0,258176,,100,105,86,127,215,
defects4j,Closure,23,SF,0,293745,,100,105,265,229,503,
defects4j,Closure,24,SF,0,328445,,100,105,346,264,618,
defects4j,Closure,25,SF,0,305139,,100,105,251,385,642,
defects4j,Closure,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,27,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,28,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,29,SF,0,268894,,100,105,76,104,183,
defects4j,Closure,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,31,SL SH SF,25,21046,2,7,105,17,48,129,
defects4j,Closure,32,SF,0,288507,,100,105,108,127,239,
defects4j,Closure,33,SH SF,0,399428,,100,105,619,1296,2550,
defects4j,Closure,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,35,SH SF,0,319036,,100,105,76,1288,1596,
defects4j,Closure,36,SH SF,3,107780,24,29,105,30,520,564,
defects4j,Closure,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,38,SL SH SF,38,25351,3,8,105,100,51,357,
defects4j,Closure,39,SF,0,312292,,100,105,223,281,544,
defects4j,Closure,40,SF,0,350627,,100,105,185,264,494,
defects4j,Closure,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,42,SF,0,379351,,100,105,0,206,213,
defects4j,Closure,43,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,44,SF,30,19892,1,6,105,11,22,65,
defects4j,Closure,45,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,48,SF,0,519989,,100,105,87,135,267,
defects4j,Closure,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,50,SF,0,266254,,100,105,40,124,182,
defects4j,Closure,51,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,52,SL SH SF,54,19034,1,6,105,27,36,244,
defects4j,Closure,53,SF,1,218157,71,76,105,90,195,287,
defects4j,Closure,54,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,55,SH SF,60,32824,1,6,105,34,114,223,
defects4j,Closure,56,SF,11,15017,1,6,105,16,14,41,
defects4j,Closure,57,SL SH SF,7,16735,1,6,105,7,52,367,
defects4j,Closure,58,SF,2,265213,91,96,105,88,134,235,
defects4j,Closure,59,SH SF,0,347548,,100,105,328,1034,2182,
defects4j,Closure,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,61,SH SF,29,20429,1,6,105,17,114,225,
defects4j,Closure,62,SL SH SF,6,18296,1,6,105,9,39,266,
defects4j,Closure,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,65,SL SH SF,3,101927,33,38,105,108,49,593,
defects4j,Closure,66,SF,0,529560,,100,105,0,2321,3350,
defects4j,Closure,67,SL SH SF,67,29265,2,7,105,88,187,399,
defects4j,Closure,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,69,SH SF,0,384888,,100,105,75,1821,2144,
defects4j,Closure,70,SL SH SF,4,27601,2,7,105,11,98,349,
defects4j,Closure,71,SL SH SF,0,282064,,100,105,214,971,1557,
defects4j,Closure,72,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,73,SL SH SF,38,20808,1,6,105,35,16,134,
defects4j,Closure,74,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,75,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,77,SL SH SF,10,18090,1,6,105,12,6,230,
defects4j,Closure,78,SF,1,17560,1,6,105,11,10,22,
defects4j,Closure,79,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,80,SL SH SF,0,384151,,100,105,0,1589,2392,
defects4j,Closure,81,SH SF,0,350028,,100,105,73,447,549,
defects4j,Closure,82,SH SF,0,441045,,100,105,1476,1840,5072,
defects4j,Closure,83,SH SF,11,31802,1,6,105,2,332,444,
defects4j,Closure,84,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,85,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,86,SL SH SF,22,18448,1,6,105,21,71,144,
defects4j,Closure,87,SF,0,350066,,100,105,313,419,745,
defects4j,Closure,88,SF,6,29385,4,9,105,24,43,73,
defects4j,Closure,89,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,91,SH SF,0,385773,,100,105,288,1260,1555,
defects4j,Closure,92,SL SH SF,12,20823,1,6,105,12,26,205,
defects4j,Closure,94,SF,16,20760,1,6,105,18,21,55,
defects4j,Closure,95,SF,0,266589,,100,105,33,120,159,
defects4j,Closure,96,SF,0,316876,,100,105,176,306,487,
defects4j,Closure,97,SH SF,28,24430,1,6,105,21,61,120,
defects4j,Closure,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,99,SF,0,292008,,100,105,162,201,373,
defects4j,Closure,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,101,SF,21,19751,1,6,105,11,41,79,
defects4j,Closure,102,SF,23,21605,1,6,105,30,36,97,
defects4j,Closure,103,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,104,SL SH SF,25,19563,2,7,105,16,126,298,
defects4j,Closure,105,SF,0,262207,,100,105,67,122,191,
defects4j,Closure,106,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,107,SL SH SF,20,19882,1,6,105,29,49,214,
defects4j,Closure,108,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,109,SH SF,62,28803,1,6,105,7,220,309,
defects4j,Closure,110,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,111,SH SF,27,53072,8,13,105,108,197,402,
defects4j,Closure,112,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,113,SL SH SF,0,351501,,100,105,500,981,2302,
defects4j,Closure,114,SL SH SF,23,57932,11,16,105,198,155,459,
defects4j,Closure,115,SF,0,267905,,100,105,143,145,290,
defects4j,Closure,116,SF,0,274057,,100,105,135,218,360,
defects4j,Closure,117,SF,7,78177,22,27,105,47,45,102,
defects4j,Closure,118,SH SF,4,38377,1,6,105,31,257,333,
defects4j,Closure,119,SL SH SF,34,16623,1,6,105,12,57,120,
defects4j,Closure,120,SH SF,0,343761,,100,105,383,1351,1903,
defects4j,Closure,121,SF,0,366966,,100,105,140,144,357,
defects4j,Closure,122,SH SF,33,23357,1,6,105,41,135,277,
defects4j,Closure,123,SL SH SF,0,564972,,100,105,0,3582,5319,
defects4j,Closure,124,SF,32,22704,1,6,105,33,38,108,
defects4j,Closure,125,SL SH SF,77,19234,1,6,105,46,61,316,
defects4j,Closure,126,SH SF,11,23429,1,6,105,14,76,104,
defects4j,Closure,127,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,128,SF,43,20628,1,6,105,21,28,106,
defects4j,Closure,129,SH SF,30,30209,1,6,105,25,251,328,
defects4j,Closure,130,SL SH SF,0,325958,,100,105,378,1342,2034,
defects4j,Closure,131,SF,13,21041,1,6,105,76,17,111,
defects4j,Closure,132,SH SF,0,410430,,100,105,85,271,386,
defects4j,Closure,133,SL SH SF,0,387553,,100,105,1046,1160,2708,
defects4j,Closure,134,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,135,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,136,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,137,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,138,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,139,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,140,SL SH SF,0,338099,,100,105,0,1616,2688,
defects4j,Closure,141,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,142,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,143,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,144,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,145,SF,27,27689,2,7,105,35,38,100,
defects4j,Closure,146,SH SF,52,29913,1,6,105,21,138,290,
defects4j,Closure,147,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,148,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,149,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,150,SH SF,0,394541,,100,105,526,1332,2093,
defects4j,Closure,151,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,152,SH SF,59,25190,1,6,105,15,92,177,
defects4j,Closure,153,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,154,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,155,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,156,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,157,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,158,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,159,SH SF,36,24389,1,6,105,13,176,265,
defects4j,Closure,160,SF,0,286995,,100,105,183,183,370,
defects4j,Closure,161,SH SF,20,29807,1,6,105,22,152,202,
defects4j,Closure,162,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,163,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,164,SF,0,276601,,100,105,80,143,234,
defects4j,Closure,165,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,166,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,167,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,168,SL SH SF,66,18542,1,6,105,5,46,186,
defects4j,Closure,169,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,170,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,171,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,172,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,173,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,174,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,175,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,176,SF,0,302240,,100,105,0,275,331,
defects4j,Lang,1,SF,0,390003,,100,105,17,102,123,
defects4j,Lang,3,SF,0,381417,,100,105,22,85,109,
defects4j,Lang,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,5,SF,0,290747,,100,105,333,62,410,
defects4j,Lang,6,SL SH SF,13,309995,86,91,105,659,259,2246,
defects4j,Lang,7,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,9,SH SF,21,199993,45,50,105,492,326,1459,
defects4j,Lang,10,SF,0,338849,,100,105,392,143,580,
defects4j,Lang,11,SH SF,2,33065,1,10,105,69,57,149,
defects4j,Lang,12,SF,3,16412,1,6,105,9,6,18,
defects4j,Lang,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,14,SF,39,22202,1,6,105,6,17,129,
defects4j,Lang,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,16,SL SH SF,34,17371,1,6,105,20,12,103,
defects4j,Lang,17,SF,12,21832,2,7,105,24,5,41,
defects4j,Lang,18,SF,3,24978,3,8,105,1,7,11,
defects4j,Lang,19,SF,0,299179,,100,105,312,65,385,
defects4j,Lang,20,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,21,SL SH SF,40,21055,1,6,105,1,26,181,
defects4j,Lang,22,SF,8,25887,5,10,105,11,12,31,
defects4j,Lang,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,24,SL SH SF,74,19329,1,6,105,18,7,122,
defects4j,Lang,25,SH SF,0,564620,,100,105,0,3298,3928,
defects4j,Lang,26,SL SH SF,42,21769,1,6,105,38,29,354,
defects4j,Lang,27,SF,3,106608,31,36,105,25,7,39,
defects4j,Lang,28,SF,10,19290,1,6,105,11,7,28,
defects4j,Lang,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,31,SF,0,460354,,100,105,0,1282,1714,
defects4j,Lang,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,33,SL SH SF,48,20602,1,6,105,14,12,234,
defects4j,Lang,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,37,SF,7,22054,1,6,105,19,49,75,
defects4j,Lang,38,SL SH SF,1,20499,2,7,105,53,36,309,
defects4j,Lang,39,SH SF,20,20442,1,6,105,8,42,73,
defects4j,Lang,40,SH SF,27,30499,2,7,105,73,56,327,
defects4j,Lang,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,42,SF,30,20933,1,6,105,13,15,58,
defects4j,Lang,43,SL SH SF,58,26107,1,6,105,12,69,243,
defects4j,Lang,44,SH SF,5,196200,54,59,105,134,183,339,
defects4j,Lang,45,SH SF,26,28692,1,6,105,30,61,200,
defects4j,Lang,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,48,SF,0,288058,,100,105,52,251,314,
defects4j,Lang,49,SH SF,0,443676,,100,105,705,1969,5661,
defects4j,Lang,50,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,51,SL SH SF,38,16615,1,6,105,7,22,104,
defects4j,Lang,52,SH SF,46,23457,1,6,105,47,52,215,
defects4j,Lang,53,SF,0,313779,,100,105,46,56,129,
defects4j,Lang,54,SH SF,0,459533,,100,105,427,1382,2006,
defects4j,Lang,55,SF,41,22866,1,6,105,24,88,174,
defects4j,Lang,56,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,57,SL SH SF,55,22689,1,6,105,6,193,395,
defects4j,Lang,58,SH SF,12,20577,1,6,105,4,36,52,
defects4j,Lang,59,SL SH SF,40,21651,1,6,105,16,14,254,
defects4j,Lang,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,61,SL SH SF,2,21502,1,6,105,9,5,309,
defects4j,Lang,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,63,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,65,SF,0,295268,,100,105,98,38,145,
defects4j,Math,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,2,SL SH SF,104,22499,1,6,105,43,124,391,
defects4j,Math,3,SF,6,16158,1,6,105,5,3,14,
defects4j,Math,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,5,SL SH SF,39,17802,1,6,105,30,14,301,
defects4j,Math,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,7,SF,0,299423,,100,105,0,655,1030,
defects4j,Math,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,9,SH SF,0,403093,,100,105,724,2183,6739,
defects4j,Math,10,SL SH SF,22,18205,1,6,105,29,18,101,
defects4j,Math,11,SL SH SF,40,45791,6,11,105,52,158,377,
defects4j,Math,12,SF,0,536777,,100,105,0,2468,2642,
defects4j,Math,13,SF,0,490700,,100,105,346,1018,1478,
defects4j,Math,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,15,SL SH SF,0,347362,,100,105,0,555,1028,
defects4j,Math,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,17,SF,24,93436,13,18,105,38,429,533,
defects4j,Math,18,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,19,SH SF,22,29774,1,6,105,13,90,125,
defects4j,Math,20,SH SF,59,40329,2,10,105,13,67,260,
defects4j,Math,21,SF,0,248024,,100,105,82,41,140,
defects4j,Math,22,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,23,SF,2,20020,1,6,105,3,2,7,
defects4j,Math,24,SF,2,145518,31,36,105,33,34,73,
defects4j,Math,25,SF,5,171558,61,66,105,38,44,92,
defects4j,Math,26,SF,4,44660,11,16,105,33,19,56,
defects4j,Math,27,SL SH SF,3,27273,2,7,105,8,174,623,
defects4j,Math,28,SF,4,18258,1,6,105,3,2,9,
defects4j,Math,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,30,SL SH SF,40,21741,1,6,105,3,17,237,
defects4j,Math,31,SF,0,278401,,100,105,118,70,194,
defects4j,Math,32,SL SH SF,36,21586,1,6,105,14,22,207,
defects4j,Math,33,SL SH SF,47,21780,2,7,105,82,18,242,
defects4j,Math,34,SL SH SF,17,19453,1,6,105,23,64,290,
defects4j,Math,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,38,SF,0,505269,,100,105,0,159,170,
defects4j,Math,39,SH SF,11,59885,11,16,105,17,56,88,
defects4j,Math,40,SF,0,414530,,100,105,7,124,134,
defects4j,Math,41,SL SH SF,9,17649,1,6,105,1,29,282,
defects4j,Math,42,SF,4,79732,21,26,105,56,52,113,
defects4j,Math,43,SF,0,355453,,100,105,471,216,755,
defects4j,Math,44,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,45,SH SF,69,26150,1,6,105,16,82,205,
defects4j,Math,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,48,SH SF,7,217980,53,58,105,38,334,393,
defects4j,Math,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,50,SH SF,11,20751,1,6,105,8,18,37,
defects4j,Math,51,SF,0,308053,,100,105,11,107,139,
defects4j,Math,52,SF,0,309386,,100,105,11,110,142,
defects4j,Math,53,SH SF,44,18723,1,6,105,10,56,169,
defects4j,Math,54,SL SH SF,0,320287,,100,105,0,1010,1952,
defects4j,Math,55,SF,0,298860,,100,105,317,155,492,
defects4j,Math,56,SH SF,16,45427,9,14,105,92,48,174,
defects4j,Math,57,SL SH SF,7,10290,1,6,105,3,7,118,
defects4j,Math,58,SL SH SF,46,24740,2,7,105,65,78,285,
defects4j,Math,59,SL SH SF,33,17270,1,6,105,8,2,329,
defects4j,Math,60,SF,13,24736,2,7,105,23,30,66,
defects4j,Math,61,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,63,SL SH SF,2,23226,1,6,105,103,28,369,
defects4j,Math,64,SF,0,490750,,100,105,2,175,187,
defects4j,Math,65,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,66,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,67,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,69,SL SH SF,45,19857,1,6,105,32,2,212,
defects4j,Math,70,SL SH SF,33,18605,1,6,105,8,72,265,
defects4j,Math,71,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,72,SF,2,20058,1,6,105,8,25,35,
defects4j,Math,73,SH SF,36,34747,1,6,105,0,128,166,
defects4j,Math,74,SF,0,500988,,100,105,70,165,247,
defects4j,Math,75,SL SH SF,37,57728,7,12,105,156,137,514,
defects4j,Math,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,77,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,78,SF,0,326722,,100,105,20,98,125,
defects4j,Math,79,SF,42,21261,1,6,105,29,28,111,
defects4j,Math,80,SL SH SF,28,23010,1,6,105,44,2,284,
defects4j,Math,81,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,82,SL SH SF,71,18298,1,6,105,20,17,265,
defects4j,Math,83,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,84,SF,0,339037,,100,105,4,546,597,
defects4j,Math,85,SL SH SF,50,18463,1,6,105,34,18,155,
defects4j,Math,86,SF,5,48964,11,16,105,31,11,47,
defects4j,Math,87,SF,41,22146,1,6,105,20,31,99,
defects4j,Math,88,SF,9,18343,1,6,105,12,22,43,
defects4j,Math,89,SF,110,26560,1,6,105,30,59,230,
defects4j,Math,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,91,SH SF,31,27696,1,6,105,14,190,395,
defects4j,Math,92,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,93,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,94,SL SH SF,11,14389,1,6,105,15,38,150,
defects4j,Math,95,SF,55,25441,1,6,105,29,42,135,
defects4j,Math,96,SL SH SF,8,21816,1,6,105,83,6,226,
defects4j,Math,97,SF,9,81111,21,26,105,44,71,125,
defects4j,Math,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,99,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,101,SH SF,8,36252,6,11,105,8,134,276,
defects4j,Math,102,SF,15,186946,52,57,105,296,85,400,
defects4j,Math,103,SF,14,37168,3,8,105,39,97,152,
defects4j,Math,104,SL SH SF,0,532830,,100,105,0,2230,3875,
defects4j,Math,105,SL SH SF,33,20665,1,6,105,88,62,433,
defects4j,Math,106,SF,5,28059,5,10,105,11,6,22,
defects4j,Mockito,1,SH SF,24,29310,1,6,105,30,119,175,
defects4j,Mockito,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,5,SL SH SF,19,39327,6,11,105,11,184,386,
defects4j,Mockito,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,7,SL SH SF,0,403036,,100,105,901,600,1667,
defects4j,Mockito,8,SL SH SF,40,26429,1,6,105,49,112,285,
defects4j,Mockito,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,12,SF,45,22570,1,6,105,10,31,95,
defects4j,Mockito,13,SF,7,16134,1,6,105,3,9,19,
defects4j,Mockito,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,17,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,18,SH SF,0,454611,,100,105,0,3119,3873,
defects4j,Mockito,19,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,20,SF,0,284941,,100,105,160,222,398,
defects4j,Mockito,21,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,22,SH SF,13,40173,3,10,105,45,73,439,
defects4j,Mockito,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,24,SL SH SF,53,25008,1,6,105,58,39,261,
defects4j,Mockito,25,OT,,,,,,,,,"Not SL, SH or SF bug. "
