framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Mockito,27,SH SF,0,244258,,60,65,153,1015,1672,
defects4j,Mockito,28,SH SF,6,186781,42,42,65,324,631,1087,
defects4j,Mockito,29,SL SH SF,19,4291,1,1,65,9,9,146,
defects4j,Mockito,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,31,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,33,SF,2,5391,1,1,65,4,48,62,
defects4j,Mockito,34,SL SH SF,7,5168,1,1,65,2,17,118,
defects4j,Mockito,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,38,SL SH SF,12,3907,1,1,65,7,38,166,
defects4j,Time,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,4,SL SH SF,1,2009,1,1,65,1,8,30,
defects4j,Time,5,SF,0,190931,,60,65,160,142,304,
defects4j,Time,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,7,SF,0,185429,,60,65,96,179,290,
defects4j,Time,8,SF,0,185339,,60,65,325,58,421,
defects4j,Time,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,12,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,14,SF,0,202842,,60,65,23,284,350,
defects4j,Time,15,SH SF,8,7263,1,1,65,0,25,197,
defects4j,Time,16,SL SH SF,1,72478,22,22,65,123,268,587,
defects4j,Time,17,SF,1,4594,1,1,65,6,15,22,
defects4j,Time,18,SF,1,4743,1,1,65,3,11,15,
defects4j,Time,19,SL SH SF,6,3373,1,1,65,9,15,69,
defects4j,Time,20,SF,15,6833,1,1,65,12,30,67,
defects4j,Time,22,SF,0,241522,,60,65,273,1154,1952,
defects4j,Time,23,SF,0,166155,,60,65,113,49,185,
defects4j,Time,24,SH SF,0,248762,,60,65,162,792,1010,
defects4j,Time,25,SH SF,0,301995,,60,65,792,813,1649,
defects4j,Time,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,27,SF,0,197498,,60,65,132,171,324,
