framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Mockito,26,SL SH SF,23,20059,2,7,115,20,9,387,
defects4j,Mockito,27,SH SF,0,439117,,110,115,282,1858,3091,
defects4j,Mockito,28,SH SF,61,209494,42,47,115,328,663,1178,
defects4j,Mockito,29,SL SH SF,27,15564,1,6,115,11,16,356,
defects4j,Mockito,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,31,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,33,SF,18,21550,1,6,115,10,70,110,
defects4j,Mockito,34,SL SH SF,15,16365,1,6,115,9,36,322,
defects4j,Mockito,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,38,SL SH SF,70,22611,1,6,115,22,102,379,
defects4j,Time,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,4,SL SH SF,19,20506,1,6,115,23,93,257,
defects4j,Time,5,SF,7,277301,82,87,115,235,202,447,
defects4j,Time,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,7,SF,1,263857,81,86,115,131,287,435,
defects4j,Time,8,SF,0,339622,,110,115,603,127,793,
defects4j,Time,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,12,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,14,SF,0,365412,,110,115,66,509,622,
defects4j,Time,15,SH SF,23,28587,1,6,115,13,93,296,
defects4j,Time,16,SL SH SF,29,92611,22,27,115,134,329,780,
defects4j,Time,17,SF,6,20133,1,6,115,23,20,49,
defects4j,Time,18,SF,6,21296,1,6,115,8,21,35,
defects4j,Time,19,SL SH SF,47,11835,1,6,115,15,18,233,
defects4j,Time,20,SF,45,22743,1,6,115,15,31,101,
defects4j,Time,22,SF,5,366193,85,90,115,409,1726,2909,
defects4j,Time,23,SF,0,310221,,110,115,229,85,354,
defects4j,Time,24,SH SF,0,461945,,110,115,338,1366,1810,
defects4j,Time,25,SH SF,0,545661,,110,115,1455,1459,3001,
defects4j,Time,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,27,SF,0,361811,,110,115,242,303,584,
