framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Closure,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,10,SL SH SF,3,4485,1,1,15,11,76,126,
defects4j,Closure,11,SH SF,0,43070,,10,15,0,367,494,
defects4j,Closure,12,SH SF,0,37914,,10,15,6,250,268,
defects4j,Closure,13,SF,1,4150,1,1,15,5,17,28,
defects4j,Closure,14,SL SH SF,0,39183,,10,15,33,41,77,
defects4j,Closure,15,SH SF,1,8729,1,1,15,39,102,157,
defects4j,Closure,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,17,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,18,SL SH SF,5,3430,1,1,15,1,12,20,
defects4j,Closure,19,SF,2,3718,1,1,15,3,23,28,
defects4j,Closure,20,SH SF,6,27695,3,5,15,29,184,288,
defects4j,Closure,21,SF,0,25836,,10,15,14,12,26,
defects4j,Closure,22,SF,0,25893,,10,15,5,17,22,
defects4j,Closure,23,SF,0,27953,,10,15,29,27,57,
defects4j,Closure,24,SF,0,32483,,10,15,40,22,64,
defects4j,Closure,25,SF,0,31014,,10,15,24,60,84,
defects4j,Closure,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,27,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,28,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,29,SF,0,26977,,10,15,7,7,15,
defects4j,Closure,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,31,SL SH SF,6,5933,2,2,15,10,22,43,
defects4j,Closure,32,SF,0,26492,,10,15,9,7,16,
defects4j,Closure,33,SH SF,0,37709,,10,15,67,111,238,
defects4j,Closure,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,35,SH SF,0,29710,,10,15,13,118,163,
defects4j,Closure,36,SH SF,0,35001,,10,15,16,161,179,
defects4j,Closure,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,38,SL SH SF,1,9932,3,3,15,50,45,180,
defects4j,Closure,39,SF,0,32975,,10,15,30,24,58,
defects4j,Closure,40,SF,0,40160,,10,15,25,30,66,
defects4j,Closure,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,42,SF,0,39212,,10,15,0,32,34,
defects4j,Closure,43,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,44,SF,5,4136,1,1,15,9,16,32,
defects4j,Closure,45,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,48,SF,0,90341,,10,15,23,20,56,
defects4j,Closure,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,50,SF,0,26112,,10,15,4,14,20,
defects4j,Closure,51,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,52,SL SH SF,1,5595,1,1,15,14,19,122,
defects4j,Closure,53,SF,0,32031,,10,15,16,17,33,
defects4j,Closure,54,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,55,SH SF,2,5164,1,1,15,15,74,106,
defects4j,Closure,56,SF,1,3219,1,1,15,6,5,12,
defects4j,Closure,57,SL SH SF,1,3503,1,1,15,2,14,102,
defects4j,Closure,58,SF,0,28798,,10,15,0,17,20,
defects4j,Closure,59,SH SF,0,32911,,10,15,34,95,214,
defects4j,Closure,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,61,SH SF,10,5611,1,1,15,5,69,126,
defects4j,Closure,62,SL SH SF,1,2717,1,1,15,1,20,50,
defects4j,Closure,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,65,SL SH SF,0,26012,,10,15,26,15,136,
defects4j,Closure,66,SF,0,55731,,10,15,0,250,356,
defects4j,Closure,67,SL SH SF,1,7461,2,2,15,52,80,172,
defects4j,Closure,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,69,SH SF,0,36391,,10,15,0,172,207,
defects4j,Closure,70,SL SH SF,1,9171,2,2,15,6,64,161,
defects4j,Closure,71,SL SH SF,0,26309,,10,15,9,82,122,
defects4j,Closure,72,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,73,SL SH SF,2,2651,1,1,15,15,7,28,
defects4j,Closure,74,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,75,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,77,SL SH SF,5,2442,1,1,15,3,3,37,
defects4j,Closure,78,SF,1,3116,1,1,15,2,2,5,
defects4j,Closure,79,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,80,SL SH SF,0,40776,,10,15,0,134,213,
defects4j,Closure,81,SH SF,0,35019,,10,15,6,40,48,
defects4j,Closure,82,SH SF,0,43745,,10,15,157,168,514,
defects4j,Closure,83,SH SF,1,13200,1,1,15,0,182,246,
defects4j,Closure,84,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,85,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,86,SL SH SF,3,7961,1,1,15,14,47,83,
defects4j,Closure,87,SF,0,34184,,10,15,27,41,68,
defects4j,Closure,88,SF,1,14057,4,4,15,11,27,39,
defects4j,Closure,89,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,91,SH SF,0,41158,,10,15,28,129,158,
defects4j,Closure,92,SL SH SF,6,2669,1,1,15,3,9,40,
defects4j,Closure,94,SF,1,3935,1,1,15,12,13,26,
defects4j,Closure,95,SF,0,27528,,10,15,8,10,18,
defects4j,Closure,96,SF,0,33327,,10,15,20,24,44,
defects4j,Closure,97,SH SF,1,4707,1,1,15,8,28,46,
defects4j,Closure,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,99,SF,0,28993,,10,15,18,15,35,
defects4j,Closure,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,101,SF,1,3350,1,1,15,3,23,30,
defects4j,Closure,102,SF,1,3709,1,1,15,9,19,34,
defects4j,Closure,103,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,104,SL SH SF,1,6772,2,2,15,3,69,132,
defects4j,Closure,105,SF,0,27503,,10,15,7,12,19,
defects4j,Closure,106,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,107,SL SH SF,2,2996,1,1,15,5,28,56,
defects4j,Closure,108,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,109,SH SF,1,7857,1,1,15,2,136,141,
defects4j,Closure,110,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,111,SH SF,1,37108,8,8,15,86,182,332,
defects4j,Closure,112,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,113,SL SH SF,0,32952,,10,15,62,87,254,
defects4j,Closure,114,SL SH SF,0,35152,,10,15,117,70,224,
defects4j,Closure,115,SF,0,25366,,10,15,15,8,23,
defects4j,Closure,116,SF,0,28444,,10,15,13,20,33,
defects4j,Closure,117,SF,0,28819,,10,15,21,17,40,
defects4j,Closure,118,SH SF,2,19178,1,1,15,19,143,195,
defects4j,Closure,119,SL SH SF,4,3605,1,1,15,1,26,32,
defects4j,Closure,120,SH SF,0,37887,,10,15,38,120,169,
defects4j,Closure,121,SF,0,25230,,10,15,6,11,17,
defects4j,Closure,122,SH SF,1,4269,1,1,15,18,35,104,
defects4j,Closure,123,SL SH SF,0,54667,,10,15,0,371,546,
defects4j,Closure,124,SF,7,4871,1,1,15,20,29,59,
defects4j,Closure,125,SL SH SF,5,4919,1,1,15,29,35,127,
defects4j,Closure,126,SH SF,2,2820,1,1,15,4,19,25,
defects4j,Closure,127,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,128,SF,15,4770,1,1,15,8,22,59,
defects4j,Closure,129,SH SF,3,10127,1,1,15,17,145,184,
defects4j,Closure,130,SL SH SF,0,36274,,10,15,27,132,173,
defects4j,Closure,131,SF,2,5288,1,1,15,26,17,45,
defects4j,Closure,132,SH SF,0,34704,,10,15,12,28,40,
defects4j,Closure,133,SL SH SF,0,37404,,10,15,146,50,288,
defects4j,Closure,134,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,135,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,136,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,137,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,138,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,139,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,140,SL SH SF,0,29757,,10,15,0,137,323,
defects4j,Closure,141,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,142,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,143,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,144,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,145,SF,2,8737,2,2,15,26,35,63,
defects4j,Closure,146,SH SF,1,5374,1,1,15,15,61,153,
defects4j,Closure,147,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,148,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,149,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,150,SH SF,0,40844,,10,15,63,91,170,
defects4j,Closure,151,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,152,SH SF,2,5393,1,1,15,4,60,67,
defects4j,Closure,153,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,154,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,155,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,156,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,157,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,158,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,159,SH SF,1,6940,1,1,15,12,102,145,
defects4j,Closure,160,SF,0,28166,,10,15,20,13,33,
defects4j,Closure,161,SH SF,3,13139,1,1,15,16,114,136,
defects4j,Closure,162,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,163,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,164,SF,0,25173,,10,15,4,11,19,
defects4j,Closure,165,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,166,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,167,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,168,SL SH SF,9,2907,1,1,15,3,19,43,
defects4j,Closure,169,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,170,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,171,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,172,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,173,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,174,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,175,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,176,SF,0,24752,,10,15,0,20,24,
defects4j,Lang,1,SF,0,40072,,10,15,0,11,11,
defects4j,Lang,3,SF,0,38891,,10,15,3,11,14,
defects4j,Lang,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,5,SF,0,29667,,10,15,38,9,47,
defects4j,Lang,6,SL SH SF,0,35587,,10,15,84,27,225,
defects4j,Lang,7,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,9,SH SF,0,40831,,10,15,91,62,270,
defects4j,Lang,10,SF,0,32630,,10,15,40,9,56,
defects4j,Lang,11,SH SF,1,20887,1,5,15,63,53,138,
defects4j,Lang,12,SF,3,3358,1,1,15,2,3,8,
defects4j,Lang,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,14,SF,8,5957,1,1,15,2,12,85,
defects4j,Lang,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,16,SL SH SF,3,2197,1,1,15,2,7,15,
defects4j,Lang,17,SF,2,6340,2,2,15,13,3,18,
defects4j,Lang,18,SF,1,8947,3,3,15,1,4,6,
defects4j,Lang,19,SF,0,32378,,10,15,28,4,33,
defects4j,Lang,20,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,21,SL SH SF,12,5343,1,1,15,1,1,91,
defects4j,Lang,22,SF,2,13854,5,5,15,8,9,19,
defects4j,Lang,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,24,SL SH SF,3,1870,1,1,15,9,0,19,
defects4j,Lang,25,SH SF,0,56920,,10,15,0,267,314,
defects4j,Lang,26,SL SH SF,3,3102,1,1,15,8,4,108,
defects4j,Lang,27,SF,0,25427,,10,15,9,3,12,
defects4j,Lang,28,SF,4,4373,1,1,15,4,5,13,
defects4j,Lang,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,31,SF,0,46076,,10,15,0,109,141,
defects4j,Lang,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,33,SL SH SF,19,4375,1,1,15,1,3,107,
defects4j,Lang,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,37,SF,2,4145,1,1,15,7,21,30,
defects4j,Lang,38,SL SH SF,1,6800,2,2,15,32,16,102,
defects4j,Lang,39,SH SF,3,4559,1,1,15,1,28,33,
defects4j,Lang,40,SH SF,2,9968,2,2,15,30,15,205,
defects4j,Lang,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,42,SF,9,5442,1,1,15,10,15,34,
defects4j,Lang,43,SL SH SF,5,5409,1,1,15,3,40,103,
defects4j,Lang,44,SH SF,0,32348,,10,15,28,31,63,
defects4j,Lang,45,SH SF,16,11380,1,1,15,26,25,150,
defects4j,Lang,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,48,SF,0,27888,,10,15,8,23,31,
defects4j,Lang,49,SH SF,0,45512,,10,15,67,191,548,
defects4j,Lang,50,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,51,SL SH SF,12,6049,1,1,15,5,19,60,
defects4j,Lang,52,SH SF,12,5290,1,1,15,20,20,114,
defects4j,Lang,53,SF,0,36659,,10,15,0,9,11,
defects4j,Lang,54,SH SF,0,49147,,10,15,49,149,220,
defects4j,Lang,55,SF,4,5152,1,1,15,6,60,86,
defects4j,Lang,56,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,57,SL SH SF,4,10400,1,1,15,2,141,230,
defects4j,Lang,58,SH SF,3,3423,1,1,15,2,10,15,
defects4j,Lang,59,SL SH SF,9,4045,1,1,15,10,9,107,
defects4j,Lang,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,61,SL SH SF,1,2817,1,1,15,2,0,83,
defects4j,Lang,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,63,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,65,SF,0,30073,,10,15,11,1,12,
defects4j,Math,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,2,SL SH SF,6,4747,1,1,15,33,62,181,
defects4j,Math,3,SF,2,3304,1,1,15,1,3,6,
defects4j,Math,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,5,SL SH SF,8,4064,1,1,15,12,10,116,
defects4j,Math,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,7,SF,0,25425,,10,15,0,55,86,
defects4j,Math,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,9,SH SF,0,40667,,10,15,106,273,712,
defects4j,Math,10,SL SH SF,4,6362,1,1,15,16,18,51,
defects4j,Math,11,SL SH SF,5,27926,6,6,15,47,152,331,
defects4j,Math,12,SF,0,57542,,10,15,0,252,262,
defects4j,Math,13,SF,0,51722,,10,15,28,108,143,
defects4j,Math,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,15,SL SH SF,0,33267,,10,15,0,60,98,
defects4j,Math,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,17,SF,0,53642,,10,15,24,225,267,
defects4j,Math,18,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,19,SH SF,1,10067,1,1,15,5,77,83,
defects4j,Math,20,SH SF,9,20749,2,5,15,5,67,195,
defects4j,Math,21,SF,0,25110,,10,15,7,5,16,
defects4j,Math,22,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,23,SF,1,2514,1,1,15,0,0,1,
defects4j,Math,24,SF,0,37308,,10,15,4,6,10,
defects4j,Math,25,SF,0,24407,,10,15,0,11,12,
defects4j,Math,26,SF,0,27114,,10,15,24,10,34,
defects4j,Math,27,SL SH SF,1,8607,2,2,15,7,120,332,
defects4j,Math,28,SF,1,3240,1,1,15,2,0,3,
defects4j,Math,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,30,SL SH SF,14,4436,1,1,15,2,3,79,
defects4j,Math,31,SF,0,27172,,10,15,14,5,19,
defects4j,Math,32,SL SH SF,10,2758,1,1,15,5,8,44,
defects4j,Math,33,SL SH SF,4,6321,2,2,15,42,11,91,
defects4j,Math,34,SL SH SF,6,5614,1,1,15,17,14,115,
defects4j,Math,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,38,SF,0,46251,,10,15,0,14,14,
defects4j,Math,39,SH SF,0,42399,,10,15,12,32,45,
defects4j,Math,40,SF,0,38687,,10,15,0,10,10,
defects4j,Math,41,SL SH SF,2,2525,1,1,15,0,3,58,
defects4j,Math,42,SF,0,30723,,10,15,19,22,42,
defects4j,Math,43,SF,0,38620,,10,15,46,20,77,
defects4j,Math,44,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,45,SH SF,28,7222,1,1,15,9,51,121,
defects4j,Math,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,48,SH SF,0,41511,,10,15,6,55,62,
defects4j,Math,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,50,SH SF,2,5518,1,1,15,6,12,20,
defects4j,Math,51,SF,0,29962,,10,15,0,10,14,
defects4j,Math,52,SF,0,33891,,10,15,0,10,11,
defects4j,Math,53,SH SF,3,1735,1,1,15,1,18,56,
defects4j,Math,54,SL SH SF,0,36145,,10,15,0,111,150,
defects4j,Math,55,SF,0,28003,,10,15,28,14,43,
defects4j,Math,56,SH SF,1,31657,9,9,15,78,46,143,
defects4j,Math,57,SL SH SF,2,2128,1,1,15,0,1,18,
defects4j,Math,58,SL SH SF,2,10194,2,2,15,38,67,155,
defects4j,Math,59,SL SH SF,7,2674,1,1,15,4,1,107,
defects4j,Math,60,SF,1,7595,2,2,15,15,20,36,
defects4j,Math,61,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,63,SL SH SF,1,5112,1,1,15,39,4,123,
defects4j,Math,64,SF,0,39578,,10,15,0,10,10,
defects4j,Math,65,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,66,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,67,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,69,SL SH SF,2,3201,1,1,15,11,0,67,
defects4j,Math,70,SL SH SF,4,6693,1,1,15,5,49,115,
defects4j,Math,71,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,72,SF,1,3244,1,1,15,2,6,9,
defects4j,Math,73,SH SF,16,23575,1,1,15,0,113,131,
defects4j,Math,74,SF,0,85554,,10,15,18,36,54,
defects4j,Math,75,SL SH SF,1,39240,7,7,15,148,115,442,
defects4j,Math,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,77,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,78,SF,0,33804,,10,15,5,12,17,
defects4j,Math,79,SF,6,6053,1,1,15,26,22,64,
defects4j,Math,80,SL SH SF,3,3014,1,1,15,7,0,94,
defects4j,Math,81,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,82,SL SH SF,13,3616,1,1,15,9,13,85,
defects4j,Math,83,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,84,SF,0,37987,,10,15,0,36,37,
defects4j,Math,85,SL SH SF,5,2871,1,1,15,11,7,46,
defects4j,Math,86,SF,0,31200,,10,15,22,6,28,
defects4j,Math,87,SF,3,5083,1,1,15,16,26,52,
defects4j,Math,88,SF,1,3878,1,1,15,5,10,16,
defects4j,Math,89,SF,55,9551,1,1,15,27,47,153,
defects4j,Math,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,91,SH SF,8,6533,1,1,15,1,64,208,
defects4j,Math,92,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,93,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,94,SL SH SF,3,3337,1,1,15,0,15,44,
defects4j,Math,95,SF,14,7781,1,1,15,28,38,89,
defects4j,Math,96,SL SH SF,1,2450,1,1,15,19,1,40,
defects4j,Math,97,SF,0,32715,,10,15,17,29,46,
defects4j,Math,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,99,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,101,SH SF,1,21566,6,6,15,3,133,263,
defects4j,Math,102,SF,0,32802,,10,15,53,11,65,
defects4j,Math,103,SF,1,17323,3,3,15,34,81,118,
defects4j,Math,104,SL SH SF,0,43167,,10,15,0,234,380,
defects4j,Math,105,SL SH SF,8,4355,1,1,15,17,30,193,
defects4j,Math,106,SF,1,15386,5,5,15,9,6,16,
defects4j,Mockito,1,SH SF,2,10725,1,1,15,28,80,112,
defects4j,Mockito,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,5,SL SH SF,1,23222,6,6,15,5,166,338,
defects4j,Mockito,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,7,SL SH SF,0,41583,,10,15,79,88,179,
defects4j,Mockito,8,SL SH SF,3,8853,1,1,15,42,52,166,
defects4j,Mockito,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,12,SF,27,5404,1,1,15,1,24,56,
defects4j,Mockito,13,SF,1,2860,1,1,15,1,4,6,
defects4j,Mockito,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,17,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,18,SH SF,0,40977,,10,15,0,353,429,
defects4j,Mockito,19,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,20,SF,0,30150,,10,15,16,22,38,
defects4j,Mockito,21,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,22,SH SF,1,23658,3,5,15,20,49,365,
defects4j,Mockito,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,24,SL SH SF,16,5441,1,1,15,15,18,132,
defects4j,Mockito,25,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,26,SL SH SF,9,5812,2,2,15,11,1,132,
defects4j,Mockito,27,SH SF,0,39856,,10,15,28,176,303,
defects4j,Mockito,28,SH SF,0,45808,,10,15,80,136,239,
