framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Mockito,28,SH SF,0,132480,,30,35,234,408,724,
defects4j,Mockito,29,SL SH SF,19,4291,1,1,35,9,9,146,
defects4j,Mockito,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,31,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,33,SF,2,5391,1,1,35,4,48,62,
defects4j,Mockito,34,SL SH SF,7,5168,1,1,35,2,17,118,
defects4j,Mockito,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,38,SL SH SF,12,3907,1,1,35,7,38,166,
defects4j,Time,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,4,SL SH SF,1,2009,1,1,35,1,8,30,
defects4j,Time,5,SF,0,93788,,30,35,80,73,154,
defects4j,Time,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,7,SF,0,91530,,30,35,53,84,146,
defects4j,Time,8,SF,0,90502,,30,35,165,28,208,
defects4j,Time,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,12,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,14,SF,0,97125,,30,35,14,140,184,
defects4j,Time,15,SH SF,8,7263,1,1,35,0,25,197,
defects4j,Time,16,SL SH SF,1,72478,22,22,35,123,268,587,
defects4j,Time,17,SF,1,4594,1,1,35,6,15,22,
defects4j,Time,18,SF,1,4743,1,1,35,3,11,15,
defects4j,Time,19,SL SH SF,6,3373,1,1,35,9,15,69,
defects4j,Time,20,SF,15,6833,1,1,35,12,30,67,
defects4j,Time,22,SF,0,121603,,30,35,139,594,987,
defects4j,Time,23,SF,0,84531,,30,35,64,21,99,
defects4j,Time,24,SH SF,0,125798,,30,35,83,392,503,
defects4j,Time,25,SH SF,0,147825,,30,35,404,392,820,
defects4j,Time,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,27,SF,0,98336,,30,35,57,99,164,
