framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Closure,23,SF,0,146812,,50,55,133,126,263,
defects4j,Closure,24,SF,0,166527,,50,55,191,119,314,
defects4j,Closure,25,SF,0,154222,,50,55,137,198,335,
defects4j,Closure,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,27,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,28,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,29,SF,0,135738,,50,55,39,45,87,
defects4j,Closure,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,31,SL SH SF,25,21046,2,7,55,17,48,129,
defects4j,Closure,32,SF,0,137313,,50,55,69,59,130,
defects4j,Closure,33,SH SF,0,199844,,50,55,310,632,1262,
defects4j,Closure,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,35,SH SF,0,161725,,50,55,42,651,845,
defects4j,Closure,36,SH SF,3,107780,24,29,55,30,520,564,
defects4j,Closure,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,38,SL SH SF,38,25351,3,8,55,100,51,357,
defects4j,Closure,39,SF,0,155997,,50,55,124,128,273,
defects4j,Closure,40,SF,0,181784,,50,55,113,133,271,
defects4j,Closure,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,42,SF,0,181851,,50,55,0,112,114,
defects4j,Closure,43,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,44,SF,30,19892,1,6,55,11,22,65,
defects4j,Closure,45,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,48,SF,0,322209,,50,55,66,83,185,
defects4j,Closure,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,50,SF,0,132698,,50,55,25,70,105,
defects4j,Closure,51,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,52,SL SH SF,54,19034,1,6,55,27,36,244,
defects4j,Closure,53,SF,0,145625,,50,55,62,119,181,
defects4j,Closure,54,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,55,SH SF,60,32824,1,6,55,34,114,223,
defects4j,Closure,56,SF,11,15017,1,6,55,16,14,41,
defects4j,Closure,57,SL SH SF,7,16735,1,6,55,7,52,367,
defects4j,Closure,58,SF,0,139200,,50,55,46,73,125,
defects4j,Closure,59,SH SF,0,169495,,50,55,163,513,1076,
defects4j,Closure,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,61,SH SF,29,20429,1,6,55,17,114,225,
defects4j,Closure,62,SL SH SF,6,18296,1,6,55,9,39,266,
defects4j,Closure,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,65,SL SH SF,3,101927,33,38,55,108,49,593,
defects4j,Closure,66,SF,0,281002,,50,55,0,1170,1613,
defects4j,Closure,67,SL SH SF,67,29265,2,7,55,88,187,399,
defects4j,Closure,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,69,SH SF,0,192065,,50,55,0,934,1132,
defects4j,Closure,70,SL SH SF,4,27601,2,7,55,11,98,349,
defects4j,Closure,71,SL SH SF,0,139458,,50,55,82,481,764,
defects4j,Closure,72,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,73,SL SH SF,38,20808,1,6,55,35,16,134,
defects4j,Closure,74,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,75,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,77,SL SH SF,10,18090,1,6,55,12,6,230,
defects4j,Closure,78,SF,1,17560,1,6,55,11,10,22,
defects4j,Closure,79,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,80,SL SH SF,0,201038,,50,55,0,751,1141,
defects4j,Closure,81,SH SF,0,178497,,50,55,32,200,244,
defects4j,Closure,82,SH SF,0,224189,,50,55,755,917,2542,
defects4j,Closure,83,SH SF,11,31802,1,6,55,2,332,444,
defects4j,Closure,84,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,85,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,86,SL SH SF,22,18448,1,6,55,21,71,144,
defects4j,Closure,87,SF,0,174759,,50,55,163,208,376,
defects4j,Closure,88,SF,6,29385,4,9,55,24,43,73,
defects4j,Closure,89,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,91,SH SF,0,196585,,50,55,140,643,786,
defects4j,Closure,92,SL SH SF,12,20823,1,6,55,12,26,205,
defects4j,Closure,94,SF,16,20760,1,6,55,18,21,55,
defects4j,Closure,95,SF,0,129632,,50,55,18,60,80,
defects4j,Closure,96,SF,0,155404,,50,55,104,120,227,
defects4j,Closure,97,SH SF,28,24430,1,6,55,21,61,120,
defects4j,Closure,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,99,SF,0,146516,,50,55,80,110,196,
defects4j,Closure,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,101,SF,21,19751,1,6,55,11,41,79,
defects4j,Closure,102,SF,23,21605,1,6,55,30,36,97,
defects4j,Closure,103,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,104,SL SH SF,25,19563,2,7,55,16,126,298,
defects4j,Closure,105,SF,0,127611,,50,55,32,57,90,
defects4j,Closure,106,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,107,SL SH SF,20,19882,1,6,55,29,49,214,
defects4j,Closure,108,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,109,SH SF,62,28803,1,6,55,7,220,309,
defects4j,Closure,110,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,111,SH SF,27,53072,8,13,55,108,197,402,
defects4j,Closure,112,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,113,SL SH SF,0,170877,,50,55,250,428,1148,
defects4j,Closure,114,SL SH SF,23,57932,11,16,55,198,155,459,
defects4j,Closure,115,SF,0,129153,,50,55,67,63,132,
defects4j,Closure,116,SF,0,136964,,50,55,62,108,174,
defects4j,Closure,117,SF,7,78177,22,27,55,47,45,102,
defects4j,Closure,118,SH SF,4,38377,1,6,55,31,257,333,
defects4j,Closure,119,SL SH SF,34,16623,1,6,55,12,57,120,
defects4j,Closure,120,SH SF,0,180216,,50,55,166,695,935,
defects4j,Closure,121,SF,0,177385,,50,55,77,71,167,
defects4j,Closure,122,SH SF,33,23357,1,6,55,41,135,277,
defects4j,Closure,123,SL SH SF,0,290182,,50,55,0,1780,2675,
defects4j,Closure,124,SF,32,22704,1,6,55,33,38,108,
defects4j,Closure,125,SL SH SF,77,19234,1,6,55,46,61,316,
defects4j,Closure,126,SH SF,11,23429,1,6,55,14,76,104,
defects4j,Closure,127,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,128,SF,43,20628,1,6,55,21,28,106,
defects4j,Closure,129,SH SF,30,30209,1,6,55,25,251,328,
defects4j,Closure,130,SL SH SF,0,169598,,50,55,216,624,990,
defects4j,Closure,131,SF,13,21041,1,6,55,76,17,111,
defects4j,Closure,132,SH SF,0,172703,,50,55,20,90,110,
defects4j,Closure,133,SL SH SF,0,189941,,50,55,531,547,1432,
defects4j,Closure,134,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,135,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,136,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,137,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,138,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,139,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,140,SL SH SF,0,163192,,50,55,0,836,1348,
defects4j,Closure,141,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,142,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,143,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,144,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,145,SF,27,27689,2,7,55,35,38,100,
defects4j,Closure,146,SH SF,52,29913,1,6,55,21,138,290,
defects4j,Closure,147,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,148,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,149,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,150,SH SF,0,198668,,50,55,274,657,1031,
defects4j,Closure,151,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,152,SH SF,59,25190,1,6,55,15,92,177,
defects4j,Closure,153,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,154,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,155,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,156,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,157,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,158,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,159,SH SF,36,24389,1,6,55,13,176,265,
defects4j,Closure,160,SF,0,144201,,50,55,94,89,185,
defects4j,Closure,161,SH SF,20,29807,1,6,55,22,152,202,
defects4j,Closure,162,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,163,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,164,SF,0,135501,,50,55,37,72,116,
defects4j,Closure,165,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,166,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,167,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,168,SL SH SF,66,18542,1,6,55,5,46,186,
defects4j,Closure,169,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,170,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,171,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,172,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,173,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,174,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,175,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,176,SF,0,169255,,50,55,0,151,177,
defects4j,Lang,1,SF,0,198043,,50,55,8,55,64,
defects4j,Lang,3,SF,0,183371,,50,55,18,40,58,
defects4j,Lang,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,5,SF,0,147264,,50,55,163,32,205,
defects4j,Lang,6,SL SH SF,0,167183,,50,55,385,118,1316,
defects4j,Lang,7,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,9,SH SF,21,199993,45,50,55,492,326,1459,
defects4j,Lang,10,SF,0,166590,,50,55,208,51,282,
defects4j,Lang,11,SH SF,2,33065,1,10,55,69,57,149,
defects4j,Lang,12,SF,3,16412,1,6,55,9,6,18,
defects4j,Lang,13,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,14,SF,39,22202,1,6,55,6,17,129,
defects4j,Lang,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,16,SL SH SF,34,17371,1,6,55,20,12,103,
defects4j,Lang,17,SF,12,21832,2,7,55,24,5,41,
defects4j,Lang,18,SF,3,24978,3,8,55,1,7,11,
defects4j,Lang,19,SF,0,153602,,50,55,163,33,201,
defects4j,Lang,20,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,21,SL SH SF,40,21055,1,6,55,1,26,181,
defects4j,Lang,22,SF,8,25887,5,10,55,11,12,31,
defects4j,Lang,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,24,SL SH SF,74,19329,1,6,55,18,7,122,
defects4j,Lang,25,SH SF,0,266523,,50,55,0,1692,2052,
defects4j,Lang,26,SL SH SF,42,21769,1,6,55,38,29,354,
defects4j,Lang,27,SF,3,106608,31,36,55,25,7,39,
defects4j,Lang,28,SF,10,19290,1,6,55,11,7,28,
defects4j,Lang,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,30,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,31,SF,0,218013,,50,55,0,656,881,
defects4j,Lang,32,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,33,SL SH SF,48,20602,1,6,55,14,12,234,
defects4j,Lang,34,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,37,SF,7,22054,1,6,55,19,49,75,
defects4j,Lang,38,SL SH SF,1,20499,2,7,55,53,36,309,
defects4j,Lang,39,SH SF,20,20442,1,6,55,8,42,73,
defects4j,Lang,40,SH SF,27,30499,2,7,55,73,56,327,
defects4j,Lang,41,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,42,SF,30,20933,1,6,55,13,15,58,
defects4j,Lang,43,SL SH SF,58,26107,1,6,55,12,69,243,
defects4j,Lang,44,SH SF,0,169299,,50,55,101,157,271,
defects4j,Lang,45,SH SF,26,28692,1,6,55,30,61,200,
defects4j,Lang,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,48,SF,0,145404,,50,55,19,129,157,
defects4j,Lang,49,SH SF,0,222142,,50,55,329,1066,2783,
defects4j,Lang,50,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,51,SL SH SF,38,16615,1,6,55,7,22,104,
defects4j,Lang,52,SH SF,46,23457,1,6,55,47,52,215,
defects4j,Lang,53,SF,0,170847,,50,55,24,24,58,
defects4j,Lang,54,SH SF,0,234414,,50,55,200,711,1007,
defects4j,Lang,55,SF,41,22866,1,6,55,24,88,174,
defects4j,Lang,56,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,57,SL SH SF,55,22689,1,6,55,6,193,395,
defects4j,Lang,58,SH SF,12,20577,1,6,55,4,36,52,
defects4j,Lang,59,SL SH SF,40,21651,1,6,55,16,14,254,
defects4j,Lang,60,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,61,SL SH SF,2,21502,1,6,55,9,5,309,
defects4j,Lang,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,63,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,64,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Lang,65,SF,0,142581,,50,55,46,12,62,
defects4j,Math,1,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,2,SL SH SF,104,22499,1,6,55,43,124,391,
defects4j,Math,3,SF,6,16158,1,6,55,5,3,14,
defects4j,Math,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,5,SL SH SF,39,17802,1,6,55,30,14,301,
defects4j,Math,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,7,SF,0,147041,,50,55,0,313,467,
defects4j,Math,8,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,9,SH SF,0,196307,,50,55,367,1085,3554,
defects4j,Math,10,SL SH SF,22,18205,1,6,55,29,18,101,
defects4j,Math,11,SL SH SF,40,45791,6,11,55,52,158,377,
defects4j,Math,12,SF,0,271283,,50,55,0,1125,1177,
defects4j,Math,13,SF,0,250388,,50,55,163,539,759,
defects4j,Math,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,15,SL SH SF,0,171468,,50,55,0,262,534,
defects4j,Math,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,17,SF,24,93436,13,18,55,38,429,533,
defects4j,Math,18,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,19,SH SF,22,29774,1,6,55,13,90,125,
defects4j,Math,20,SH SF,59,40329,2,10,55,13,67,260,
defects4j,Math,21,SF,0,123222,,50,55,38,18,69,
defects4j,Math,22,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,23,SF,2,20020,1,6,55,3,2,7,
defects4j,Math,24,SF,2,145518,31,36,55,33,34,73,
defects4j,Math,25,SF,0,125926,,50,55,27,38,69,
defects4j,Math,26,SF,4,44660,11,16,55,33,19,56,
defects4j,Math,27,SL SH SF,3,27273,2,7,55,8,174,623,
defects4j,Math,28,SF,4,18258,1,6,55,3,2,9,
defects4j,Math,29,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,30,SL SH SF,40,21741,1,6,55,3,17,237,
defects4j,Math,31,SF,0,137177,,50,55,63,37,101,
defects4j,Math,32,SL SH SF,36,21586,1,6,55,14,22,207,
defects4j,Math,33,SL SH SF,47,21780,2,7,55,82,18,242,
defects4j,Math,34,SL SH SF,17,19453,1,6,55,23,64,290,
defects4j,Math,35,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,36,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,37,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,38,SF,0,247173,,50,55,0,72,79,
defects4j,Math,39,SH SF,11,59885,11,16,55,17,56,88,
defects4j,Math,40,SF,0,215771,,50,55,2,71,75,
defects4j,Math,41,SL SH SF,9,17649,1,6,55,1,29,282,
defects4j,Math,42,SF,4,79732,21,26,55,56,52,113,
defects4j,Math,43,SF,0,177938,,50,55,241,104,382,
defects4j,Math,44,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,45,SH SF,69,26150,1,6,55,16,82,205,
defects4j,Math,46,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,47,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,48,SH SF,0,185256,,50,55,25,274,313,
defects4j,Math,49,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,50,SH SF,11,20751,1,6,55,8,18,37,
defects4j,Math,51,SF,0,153201,,50,55,0,48,60,
defects4j,Math,52,SF,0,156115,,50,55,6,54,72,
defects4j,Math,53,SH SF,44,18723,1,6,55,10,56,169,
defects4j,Math,54,SL SH SF,0,159021,,50,55,0,513,981,
defects4j,Math,55,SF,0,145975,,50,55,152,78,239,
defects4j,Math,56,SH SF,16,45427,9,14,55,92,48,174,
defects4j,Math,57,SL SH SF,7,10290,1,6,55,3,7,118,
defects4j,Math,58,SL SH SF,46,24740,2,7,55,65,78,285,
defects4j,Math,59,SL SH SF,33,17270,1,6,55,8,2,329,
defects4j,Math,60,SF,13,24736,2,7,55,23,30,66,
defects4j,Math,61,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,62,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,63,SL SH SF,2,23226,1,6,55,103,28,369,
defects4j,Math,64,SF,0,230084,,50,55,0,78,81,
defects4j,Math,65,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,66,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,67,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,68,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,69,SL SH SF,45,19857,1,6,55,32,2,212,
defects4j,Math,70,SL SH SF,33,18605,1,6,55,8,72,265,
defects4j,Math,71,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,72,SF,2,20058,1,6,55,8,25,35,
defects4j,Math,73,SH SF,36,34747,1,6,55,0,128,166,
defects4j,Math,74,SF,0,253138,,50,55,41,85,133,
defects4j,Math,75,SL SH SF,37,57728,7,12,55,156,137,514,
defects4j,Math,76,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,77,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,78,SF,0,162084,,50,55,7,52,65,
defects4j,Math,79,SF,42,21261,1,6,55,29,28,111,
defects4j,Math,80,SL SH SF,28,23010,1,6,55,44,2,284,
defects4j,Math,81,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,82,SL SH SF,71,18298,1,6,55,20,17,265,
defects4j,Math,83,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,84,SF,0,173219,,50,55,1,247,270,
defects4j,Math,85,SL SH SF,50,18463,1,6,55,34,18,155,
defects4j,Math,86,SF,5,48964,11,16,55,31,11,47,
defects4j,Math,87,SF,41,22146,1,6,55,20,31,99,
defects4j,Math,88,SF,9,18343,1,6,55,12,22,43,
defects4j,Math,89,SF,110,26560,1,6,55,30,59,230,
defects4j,Math,90,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,91,SH SF,31,27696,1,6,55,14,190,395,
defects4j,Math,92,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,93,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,94,SL SH SF,11,14389,1,6,55,15,38,150,
defects4j,Math,95,SF,55,25441,1,6,55,29,42,135,
defects4j,Math,96,SL SH SF,8,21816,1,6,55,83,6,226,
defects4j,Math,97,SF,9,81111,21,26,55,44,71,125,
defects4j,Math,98,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,99,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,100,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,101,SH SF,8,36252,6,11,55,8,134,276,
defects4j,Math,102,SF,0,164279,,50,55,267,78,349,
defects4j,Math,103,SF,14,37168,3,8,55,39,97,152,
defects4j,Math,104,SL SH SF,0,253197,,50,55,0,1194,1958,
defects4j,Math,105,SL SH SF,33,20665,1,6,55,88,62,433,
defects4j,Math,106,SF,5,28059,5,10,55,11,6,22,
defects4j,Mockito,1,SH SF,24,29310,1,6,55,30,119,175,
defects4j,Mockito,2,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,3,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,4,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,5,SL SH SF,19,39327,6,11,55,11,184,386,
defects4j,Mockito,6,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,7,SL SH SF,0,197264,,50,55,423,308,828,
defects4j,Mockito,8,SL SH SF,40,26429,1,6,55,49,112,285,
defects4j,Mockito,9,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,10,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,11,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,12,SF,45,22570,1,6,55,10,31,95,
defects4j,Mockito,13,SF,7,16134,1,6,55,3,9,19,
defects4j,Mockito,14,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,15,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,16,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,17,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,18,SH SF,0,224678,,50,55,0,1561,1963,
defects4j,Mockito,19,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,20,SF,0,144430,,50,55,92,105,207,
defects4j,Mockito,21,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,22,SH SF,13,40173,3,10,55,45,73,439,
defects4j,Mockito,23,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,24,SL SH SF,53,25008,1,6,55,58,39,261,
defects4j,Mockito,25,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Mockito,26,SL SH SF,23,20059,2,7,55,20,9,387,
