framework,project,bug_id,bug_type,SL_ppc,SL_rc,SL_fppt,SL_fppcl,SL_uts,SL_mts,SL_errtf,SL_errce,SL_tpc,SH_ppc,SH_rc,SH_fppt,SH_fppcl,SH_uts,SH_mts,SH_errtf,SH_errce,SH_tpc,SF_ppc,SF_rc,SF_fppt,SF_fppcl,SF_uts,SF_mts,SF_errtf,SF_errce,SF_tpc,max_conv_length,comment
defects4j,Math,1,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,29,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,30,SL SH SF,20,156097,1,1,200,200,1,11,21,163741,1,1,200,200,5,6,21,333471,1,1,100,100,13,66,3,Fixed Patch
defects4j,Math,31,SF,,,,,,,,,,,,,,,,,0,225832,,,100,100,63,37,3,
defects4j,Math,32,SL SH SF,43,290907,3,3,200,200,18,16,57,370489,4,1,200,200,34,101,7,379216,8,2,100,100,3,90,3,Fixed Patch
defects4j,Math,33,SL SH SF,30,214384,54,3,200,200,69,42,0,174878,,,200,200,88,112,0,154151,,,100,100,34,66,3,Fixed Patch
defects4j,Math,34,SL SH SF,15,157229,16,1,200,200,22,139,26,238631,10,1,200,200,8,119,21,112467,1,1,100,100,15,58,3,Fixed Patch
defects4j,Math,35,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,36,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,37,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,38,SF,,,,,,,,,,,,,,,,,0,396879,,,100,100,0,100,3,
defects4j,Math,39,SH SF,,,,,,,,,35,436247,157,1,200,200,26,136,2,371769,40,1,100,100,4,94,3,
defects4j,Math,40,SF,,,,,,,,,,,,,,,,,0,381828,,,100,100,5,95,3,
defects4j,Math,41,SL SH SF,26,217046,1,1,200,200,1,19,2,114247,1,1,200,200,2,195,14,388315,1,1,100,100,0,86,3,
defects4j,Math,42,SF,,,,,,,,,,,,,,,,,0,148928,,,100,100,73,27,3,
defects4j,Math,43,SF,,,,,,,,,,,,,,,,,0,98920,,,100,100,58,42,3,
defects4j,Math,44,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,45,SH SF,,,,,,,,,49,229127,5,2,200,200,91,50,27,269829,5,2,100,100,17,56,3,Fixed Patch
defects4j,Math,46,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,47,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,48,SH SF,,,,,,,,,0,374562,,,200,200,2,198,0,317561,,,100,100,1,99,3,
defects4j,Math,49,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,50,SH SF,,,,,,,,,17,755613,2,2,200,200,2,180,0,312624,,,100,100,1,99,3,
defects4j,Math,51,SF,,,,,,,,,,,,,,,,,0,305658,,,100,100,9,91,3,
defects4j,Math,52,SF,,,,,,,,,,,,,,,,,0,307497,,,100,100,8,92,3,
defects4j,Math,53,SH SF,,,,,,,,,43,371442,10,1,200,200,20,110,18,304780,1,1,100,100,21,61,3,Fixed Patch
defects4j,Math,54,SL SH SF,0,199127,,,200,200,0,200,0,229704,,,200,200,0,200,0,192301,,,100,100,0,100,3,
defects4j,Math,55,SF,,,,,,,,,,,,,,,,,0,141218,,,100,100,46,54,3,
defects4j,Math,56,SH SF,,,,,,,,,15,200629,97,1,200,200,77,108,25,322012,5,2,100,100,21,53,3,
defects4j,Math,57,SL SH SF,6,232075,1,1,200,200,72,5,10,266403,1,1,200,200,28,8,3,369628,26,2,100,100,0,97,3,Fixed Patch
defects4j,Math,58,SL SH SF,0,111089,,,200,200,27,173,0,121171,,,200,200,61,139,0,69307,,,100,100,25,75,3,
defects4j,Math,59,SL SH SF,35,182735,1,1,200,200,7,2,28,194419,1,1,200,200,5,72,49,204451,1,1,100,100,6,1,3,Fixed Patch
defects4j,Math,60,SF,,,,,,,,,,,,,,,,,18,333593,2,2,100,100,8,74,3,Fixed Patch
defects4j,Math,61,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,62,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,63,SL SH SF,2,57481,11,2,200,200,171,27,3,89083,78,3,200,200,146,51,0,66473,,,100,100,52,48,3,Fixed Patch
defects4j,Math,64,SF,,,,,,,,,,,,,,,,,0,359821,,,100,100,0,100,3,
defects4j,Math,65,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,66,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,67,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,68,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,69,SL SH SF,23,157381,17,2,200,200,98,11,46,345473,83,2,200,200,103,48,15,315652,10,1,100,100,20,64,3,Fixed Patch
defects4j,Math,70,SL SH SF,42,469697,29,2,200,200,10,127,22,588483,44,2,200,200,2,176,22,308091,13,1,100,100,7,71,3,Fixed Patch
defects4j,Math,71,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,72,SF,,,,,,,,,,,,,,,,,9,354353,13,1,100,100,21,70,3,
defects4j,Math,73,SH SF,,,,,,,,,16,272861,16,1,94,200,0,78,13,324230,1,1,100,100,41,46,3,
defects4j,Math,74,SF,,,,,,,,,,,,,,,,,0,337134,,,100,100,9,91,3,
defects4j,Math,75,SL SH SF,0,99862,,,200,200,36,164,0,108843,,,200,200,39,161,0,60283,,,100,100,31,69,3,
defects4j,Math,76,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,77,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,78,SF,,,,,,,,,,,,,,,,,0,296880,,,100,100,14,86,3,
defects4j,Math,79,SF,,,,,,,,,,,,,,,,,33,347683,1,1,100,100,0,67,3,Fixed Patch
defects4j,Math,80,SL SH SF,12,120399,1,1,200,200,60,7,57,252295,1,1,200,200,51,16,18,304696,23,2,100,100,14,68,3,Fixed Patch
defects4j,Math,81,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,82,SL SH SF,56,439359,1,1,200,200,45,13,42,240486,1,1,200,200,73,45,21,352841,4,1,100,100,5,73,3,Fixed Patch
defects4j,Math,83,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,84,SF,,,,,,,,,,,,,,,,,11,231221,31,1,100,100,11,78,3,
defects4j,Math,85,SL SH SF,44,347533,11,2,200,200,40,44,0,272121,,,200,200,5,195,0,214981,,,100,100,39,61,3,Fixed Patch
defects4j,Math,86,SF,,,,,,,,,,,,,,,,,7,373067,7,1,100,100,9,83,3,
defects4j,Math,87,SF,,,,,,,,,,,,,,,,,24,313558,13,1,100,100,12,63,3,Fixed Patch
defects4j,Math,88,SF,,,,,,,,,,,,,,,,,0,131541,,,100,100,52,48,3,
defects4j,Math,89,SF,,,,,,,,,,,,,,,,,58,202652,1,1,100,100,6,17,3,Fixed Patch
defects4j,Math,90,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,91,SH SF,,,,,,,,,27,182145,7,1,200,200,27,127,42,189273,1,1,100,100,52,6,3,Fixed Patch
defects4j,Math,92,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,93,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,94,SL SH SF,5,179978,1,1,200,200,20,25,2,237698,109,1,200,200,0,196,25,285647,13,1,100,100,16,57,3,Fixed Patch
defects4j,Math,95,SF,,,,,,,,,,,,,,,,,42,314614,4,1,100,100,2,56,3,Fixed Patch
defects4j,Math,96,SL SH SF,16,164517,23,2,200,200,149,12,22,403036,2,2,200,200,60,116,2,77938,53,2,100,100,78,20,3,Fixed Patch
defects4j,Math,97,SF,,,,,,,,,,,,,,,,,0,137600,,,100,100,4,96,3,
defects4j,Math,98,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,99,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,100,OT,,,,,,,,,,,,,,,,,,,,,,,,,3,"Not SL, SH or SF bug. "
defects4j,Math,101,SH SF,,,,,,,,,0,206854,,,200,200,0,200,7,380084,4,1,100,100,9,84,3,
defects4j,Math,102,SF,,,,,,,,,,,,,,,,,0,103093,,,100,100,70,30,3,
defects4j,Math,103,SF,,,,,,,,,,,,,,,,,20,197077,28,1,100,100,11,69,3,
defects4j,Math,104,SL SH SF,0,100149,,,200,200,0,200,0,99516,,,200,200,0,200,0,54904,,,100,100,0,100,3,
defects4j,Math,105,SL SH SF,31,128015,4,1,200,200,84,33,49,650329,13,1,200,200,14,118,41,224094,20,2,100,100,32,24,3,Fixed Patch
defects4j,Math,106,SF,,,,,,,,,,,,,,,,,8,370182,10,1,100,100,14,78,3,Fixed Patch
